openTime,open,high,low,close,Volume,closeTime,ema_20,ema_50,ema_100,ema_200
2026/7/10 18:00,64360.4,64478.3,64244.6,64374,4417.96,2026/7/10 18:59,63668.99,63219.48,62974.92,62556.57
2026/7/10 19:00,64374,64450.3,64309,64394.2,2719.43,2026/7/10 19:59,63738.05,63265.55,63003.02,62574.86
2026/7/10 20:00,64394.2,64587.9,64236.3,64258.9,6480.49,2026/7/10 20:59,63787.66,63304.51,63027.89,62591.61
2026/7/10 21:00,64258.9,64680,64127,64453.7,9691.78,2026/7/10 21:59,63851.09,63349.57,63056.12,62610.14
2026/7/10 22:00,64453.6,64491.8,63768,63897.9,13660.45,2026/7/10 22:59,63855.55,63371.07,63072.79,62622.96
2026/7/10 23:00,63897.9,64196.1,63875.5,64018.7,5262.22,2026/7/10 23:59,63871.09,63396.47,63091.52,62636.84
2026/7/11 0:00,64018.7,64208.1,63802.4,64118.9,4431.08,2026/7/11 0:59,63894.69,63424.8,63111.87,62651.59
2026/7/11 1:00,64118.9,64139.6,63803.6,63804,2988.9,2026/7/11 1:59,63886.05,63439.67,63125.57,62663.06
2026/7/11 2:00,63804.1,63990,63718.1,63792,2758.66,2026/7/11 2:59,63877.09,63453.49,63138.77,62674.29
2026/7/11 3:00,63792,64029.9,63755.8,63900.4,3498.34,2026/7/11 3:59,63879.31,63471.02,63153.85,62686.49
2026/7/11 4:00,63900.4,63909.2,63619.9,63820,6698.94,2026/7/11 4:59,63873.66,63484.7,63167.04,62697.77
2026/7/11 5:00,63820.1,64086.4,63813.6,63987.6,2417.89,2026/7/11 5:59,63884.52,63504.42,63183.29,62710.6
2026/7/11 6:00,63987.7,64142.7,63953.9,64089.9,2814.8,2026/7/11 6:59,63904.08,63527.38,63201.24,62724.33
2026/7/11 7:00,64089.8,64176.9,63989.2,64129.5,2223.08,2026/7/11 7:59,63925.54,63551,63219.63,62738.31
2026/7/11 8:00,64129.5,64137.1,64000,64090.1,1731.88,2026/7/11 8:59,63941.22,63572.14,63236.86,62751.76
2026/7/11 9:00,64090.1,64288.7,63969.9,63979.2,2766.13,2026/7/11 9:59,63944.83,63588.1,63251.56,62763.97
2026/7/11 10:00,63979.1,64137.8,63950.1,64130.5,1433.01,2026/7/11 10:59,63962.52,63609.37,63268.97,62777.57
2026/7/11 11:00,64130.5,64169.1,64037.4,64117.2,1351.12,2026/7/11 11:59,63977.25,63629.29,63285.76,62790.9
2026/7/11 12:00,64117.2,64182,64047.2,64123.4,1026.86,2026/7/11 12:59,63991.17,63648.66,63302.35,62804.16
2026/7/11 13:00,64123.4,64198.8,64085.2,64141.6,1652.04,2026/7/11 13:59,64005.49,63667.99,63318.97,62817.47
2026/7/11 14:00,64141.6,64250,64091.6,64186.7,1422.94,2026/7/11 14:59,64022.75,63688.33,63336.15,62831.09
2026/7/11 15:00,64186.7,64224,64120.6,64132.6,1227.27,2026/7/11 15:59,64033.21,63705.76,63351.92,62844.04
2026/7/11 16:00,64132.6,64280,64123,64239.6,1627.26,2026/7/11 16:59,64052.87,63726.69,63369.5,62857.93
2026/7/11 17:00,64239.6,64272.7,64129,64143,1347.45,2026/7/11 17:59,64061.45,63743.02,63384.82,62870.71
2026/7/11 18:00,64143.1,64185,64110.2,64163.9,1266.22,2026/7/11 18:59,64071.21,63759.52,63400.25,62883.58
2026/7/11 19:00,64163.9,64192.8,64146.3,64176,761.8,2026/7/11 19:59,64081.19,63775.86,63415.61,62896.44
2026/7/11 20:00,64176.1,64207,64112,64168.4,1196.29,2026/7/11 20:59,64089.5,63791.25,63430.51,62909.1
2026/7/11 21:00,64168.5,64245.4,64144.4,64213.9,1495.5,2026/7/11 21:59,64101.34,63807.82,63446.03,62922.08
2026/7/11 22:00,64213.9,64497.4,64213.9,64321,4280.17,2026/7/11 22:59,64122.26,63827.95,63463.35,62936
2026/7/11 23:00,64321,64461.4,63668.8,64139,11703.97,2026/7/11 23:59,64123.86,63840.15,63476.73,62947.97
2026/7/12 0:00,64139.1,64245.3,64050.4,64148.2,2521.74,2026/7/12 0:59,64126.18,63852.23,63490.03,62959.91
2026/7/12 1:00,64148.1,64375.8,64133.4,64289.8,2299.59,2026/7/12 1:59,64141.76,63869.39,63505.87,62973.15
2026/7/12 2:00,64289.8,64368.6,64258.1,64299.7,1059.23,2026/7/12 2:59,64156.8,63886.26,63521.59,62986.35
2026/7/12 3:00,64299.7,64313.1,64205.7,64262,899.66,2026/7/12 3:59,64166.82,63901,63536.25,62999.04
2026/7/12 4:00,64261.9,64438.9,64261.9,64353.2,1218.35,2026/7/12 4:59,64184.57,63918.73,63552.42,63012.51
2026/7/12 5:00,64353.3,64404.7,64310,64325.5,906.26,2026/7/12 5:59,64197.99,63934.68,63567.73,63025.58
2026/7/12 6:00,64325.5,64405.2,64110.5,64169.1,2214.27,2026/7/12 6:59,64195.24,63943.87,63579.64,63036.96
2026/7/12 7:00,64169.1,64223.2,63776,63783,6265.89,2026/7/12 7:59,64155.98,63937.57,63583.67,63044.38
2026/7/12 8:00,63783.1,63884.9,63657.4,63802.9,4816.99,2026/7/12 8:59,64122.35,63932.28,63588.01,63051.93
2026/7/12 9:00,63802.9,64146.2,63783,64106,3478.1,2026/7/12 9:59,64120.8,63939.1,63598.27,63062.41
2026/7/12 10:00,64106,64112.7,64002,64049.2,1748.45,2026/7/12 10:59,64113.98,63943.41,63607.2,63072.23
2026/7/12 11:00,64049.2,64217.8,64002.9,64201.8,2142.99,2026/7/12 11:59,64122.34,63953.55,63618.97,63083.47
2026/7/12 12:00,64201.9,64238,63912.5,63974.3,2506.07,2026/7/12 12:59,64108.24,63954.36,63626.01,63092.34
2026/7/12 13:00,63974.2,63998.6,63867,63938,1922.29,2026/7/12 13:59,64092.03,63953.72,63632.18,63100.75
2026/7/12 14:00,63938,63938,63602.8,63728.7,5247.13,2026/7/12 14:59,64057.43,63944.9,63634.1,63107
2026/7/12 15:00,63728.6,63879,63708.2,63856.4,1638.41,2026/7/12 15:59,64038.28,63941.43,63638.5,63114.46
2026/7/12 16:00,63856.4,64083.7,63854.1,63951.6,2612.7,2026/7/12 16:59,64030.03,63941.82,63644.7,63122.79
2026/7/12 17:00,63951.6,64024.4,63730.7,63930,3030.6,2026/7/12 17:59,64020.5,63941.36,63650.35,63130.82
2026/7/12 18:00,63930.1,63930.1,63807.3,63838.9,1174,2026/7/12 18:59,64003.2,63937.34,63654.08,63137.86
2026/7/12 19:00,63838.9,64012.8,63796.3,63993.8,1872.65,2026/7/12 19:59,64002.31,63939.56,63660.81,63146.38
2026/7/12 20:00,63993.8,64118.5,63946,63998.4,2403.08,2026/7/12 20:59,64001.94,63941.86,63667.49,63154.86
2026/7/12 21:00,63998.5,64073.4,63959.3,63997.3,1262.06,2026/7/12 21:59,64001.49,63944.04,63674.02,63163.24
2026/7/12 22:00,63997.3,64271.9,63928,64175,2804.57,2026/7/12 22:59,64018.02,63953.1,63683.94,63173.31
2026/7/12 23:00,64175,64238.9,64091.5,64149.9,2903.19,2026/7/12 23:59,64030.58,63960.81,63693.17,63183.03
2026/7/13 0:00,64150,64184.8,64013,64146.8,2987.46,2026/7/13 0:59,64041.65,63968.11,63702.15,63192.62
2026/7/13 1:00,64146.7,64146.8,63983.1,64050.3,1096.97,2026/7/13 1:59,64042.47,63971.33,63709.05,63201.15
2026/7/13 2:00,64050.2,64126.6,63985.1,64124.6,1249.78,2026/7/13 2:59,64050.29,63977.34,63717.28,63210.34
2026/7/13 3:00,64124.7,64248,64114.9,64201.9,1298.91,2026/7/13 3:59,64064.73,63986.15,63726.87,63220.2
2026/7/13 4:00,64202,64227.4,64141.6,64168.5,878.79,2026/7/13 4:59,64074.61,63993.3,63735.62,63229.64
2026/7/13 5:00,64168.5,64207.4,63856.3,63889.6,2630.66,2026/7/13 5:59,64056.99,63989.23,63738.67,63236.21
2026/7/13 6:00,63889.5,63895.8,63634.1,63855,6060.14,2026/7/13 6:59,64037.76,63983.97,63740.97,63242.36
2026/7/13 7:00,63855,63883.6,63693,63750,2325.94,2026/7/13 7:59,64010.35,63974.79,63741.15,63247.42
2026/7/13 8:00,63749.9,64411.8,63538,64041.8,16536.41,2026/7/13 8:59,64013.35,63977.42,63747.1,63255.32
2026/7/13 9:00,64041.8,64044,63366,63382.1,12315.44,2026/7/13 9:59,63953.23,63954.07,63739.88,63256.58
2026/7/13 10:00,63382.1,63527.6,63204,63344.8,7882.24,2026/7/13 10:59,63895.28,63930.18,63732.05,63257.46
2026/7/13 11:00,63344.9,63362.4,62705,62780.2,15709.53,2026/7/13 11:59,63789.08,63885.08,63713.2,63252.71
2026/7/13 12:00,62780.1,62884.8,62592.1,62649.8,6758.17,2026/7/13 12:59,63680.58,63836.64,63692.15,63246.71
2026/7/13 13:00,62649.7,62880,62434.9,62764.1,8371.05,2026/7/13 13:59,63593.3,63794.58,63673.77,63241.91
2026/7/13 14:00,62764.1,62848.2,62675,62766.6,2684.94,2026/7/13 14:59,63514.56,63754.27,63655.81,63237.18
2026/7/13 15:00,62766.6,63030,62719.4,62952.7,6413.17,2026/7/13 15:59,63461.05,63722.83,63641.88,63234.35
2026/7/13 16:00,62952.8,63260,62902.5,63174.9,5653.09,2026/7/13 16:59,63433.8,63701.35,63632.63,63233.76
2026/7/13 17:00,63174.9,63179.3,63064.4,63074,3292.54,2026/7/13 17:59,63399.53,63676.74,63621.57,63232.17
2026/7/13 18:00,63074,63130.9,62834.4,62844.6,9350.11,2026/7/13 18:59,63346.68,63644.11,63606.19,63228.31
2026/7/13 19:00,62844.7,63116.1,62844.7,62881.3,4701.73,2026/7/13 19:59,63302.36,63614.2,63591.83,63224.86
2026/7/13 20:00,62881.4,62970.7,62531,62597.9,8803.46,2026/7/13 20:59,63235.27,63574.34,63572.15,63218.62
2026/7/13 21:00,62597.9,62752.4,62141.2,62300.1,18486.59,2026/7/13 21:59,63146.21,63524.37,63546.96,63209.48
2026/7/13 22:00,62300.1,62777,62061.3,62770.3,15429.64,2026/7/13 22:59,63110.4,63494.8,63531.58,63205.11
